network_id,family_nodes,friend_nodes,family_active_nodes,friend_active_nodes,family_support,friend_support,initial_mfq,mfq_with_network,mfq_without_network,episode_number,increase_support_level
434,9,4,4,0,4,0,59,66,66,3,3.0
434,9,4,4,0,4,0,59,66,66,4,3.0
434,9,4,4,0,4,0,59,66,66,5,3.0
434,9,4,4,0,4,0,59,66,66,6,3.0
434,9,4,4,0,4,0,59,66,66,7,3.0
434,9,4,4,0,4,0,59,66,66,8,3.0
434,9,4,4,0,4,0,59,66,66,9,3.0
434,9,4,4,0,4,0,59,66,66,10,3.0
435,7,10,3,1,3,1,44,44,44,0,3.0
435,7,10,3,1,3,1,44,45,58,1,3.0
435,7,10,3,1,3,1,44,45,62,2,3.0
435,7,10,3,1,3,1,44,46,64,3,3.0
435,7,10,3,1,3,1,44,45,65,4,3.0
435,7,10,3,1,3,1,44,46,65,5,3.0
435,7,10,3,1,3,1,44,46,66,6,3.0
435,7,10,3,1,3,1,44,44,65,7,3.0
435,7,10,3,1,3,1,44,45,65,8,3.0
435,7,10,3,1,3,1,44,44,63,9,3.0
435,7,10,3,1,3,1,44,45,64,10,3.0
436,9,4,3,0,3,0,54,54,54,0,3.0
436,9,4,3,0,3,0,54,63,66,1,3.0
436,9,4,3,0,3,0,54,65,66,2,3.0
436,9,4,3,0,3,0,54,65,66,3,3.0
436,9,4,3,0,3,0,54,65,66,4,3.0
436,9,4,3,0,3,0,54,65,66,5,3.0
436,9,4,3,0,3,0,54,66,66,6,3.0
436,9,4,3,0,3,0,54,65,66,7,3.0
436,9,4,3,0,3,0,54,65,66,8,3.0
436,9,4,3,0,3,0,54,64,66,9,3.0
436,9,4,3,0,3,0,54,64,66,10,3.0
437,7,4,4,1,4,1,38,38,38,0,3.0
437,7,4,4,1,4,1,38,35,52,1,3.0
437,7,4,4,1,4,1,38,33,53,2,3.0
437,7,4,4,1,4,1,38,30,54,3,3.0
437,7,4,4,1,4,1,38,31,56,4,3.0
437,7,4,4,1,4,1,38,33,56,5,3.0
437,7,4,4,1,4,1,38,33,56,6,3.0
437,7,4,4,1,4,1,38,32,56,7,3.0
437,7,4,4,1,4,1,38,32,57,8,3.0
437,7,4,4,1,4,1,38,33,55,9,3.0
437,7,4,4,1,4,1,38,33,56,10,3.0
438,10,12,6,1,4,1,61,61,61,0,3.0
438,10,12,6,1,4,1,61,63,66,1,3.0
438,10,12,6,1,4,1,61,64,66,2,3.0
438,10,12,6,1,4,1,61,65,66,3,3.0
438,10,12,6,1,4,1,61,65,66,4,3.0
438,10,12,6,1,4,1,61,65,66,5,3.0
438,10,12,6,1,4,1,61,64,66,6,3.0
438,10,12,6,1,4,1,61,65,66,7,3.0
438,10,12,6,1,4,1,61,66,66,8,3.0
438,10,12,6,1,4,1,61,66,66,9,3.0
438,10,12,6,1,4,1,61,65,66,10,3.0
439,6,13,1,6,1,4,30,30,30,0,3.0
439,6,13,1,6,1,4,30,24,40,1,3.0
439,6,13,1,6,1,4,30,37,44,2,3.0
439,6,13,1,6,1,4,30,27,43,3,3.0
439,6,13,1,6,1,4,30,37,43,4,3.0
439,6,13,1,6,1,4,30,24,42,5,3.0
439,6,13,1,6,1,4,30,36,42,6,3.0
439,6,13,1,6,1,4,30,25,42,7,3.0
439,6,13,1,6,1,4,30,37,44,8,3.0
439,6,13,1,6,1,4,30,25,44,9,3.0
439,6,13,1,6,1,4,30,36,45,10,3.0
440,3,13,1,3,1,3,8,8,8,0,3.0
440,3,13,1,3,1,3,8,11,10,1,3.0
440,3,13,1,3,1,3,8,13,13,2,3.0
440,3,13,1,3,1,3,8,11,11,3,3.0
440,3,13,1,3,1,3,8,11,11,4,3.0
440,3,13,1,3,1,3,8,10,11,5,3.0
440,3,13,1,3,1,3,8,10,10,6,3.0
440,3,13,1,3,1,3,8,9,11,7,3.0
440,3,13,1,3,1,3,8,11,12,8,3.0
440,3,13,1,3,1,3,8,13,12,9,3.0
440,3,13,1,3,1,3,8,14,13,10,3.0
441,7,3,3,1,3,1,39,39,39,0,3.0
441,7,3,3,1,3,1,39,37,51,1,3.0
441,7,3,3,1,3,1,39,38,56,2,3.0
441,7,3,3,1,3,1,39,38,57,3,3.0
441,7,3,3,1,3,1,39,38,56,4,3.0
441,7,3,3,1,3,1,39,38,56,5,3.0
441,7,3,3,1,3,1,39,39,57,6,3.0
441,7,3,3,1,3,1,39,39,58,7,3.0
441,7,3,3,1,3,1,39,39,58,8,3.0
441,7,3,3,1,3,1,39,39,57,9,3.0
441,7,3,3,1,3,1,39,38,58,10,3.0
442,6,6,3,1,3,1,36,36,36,0,3.0
442,6,6,3,1,3,1,36,33,47,1,3.0
442,6,6,3,1,3,1,36,35,51,2,3.0
442,6,6,3,1,3,1,36,36,52,3,3.0
442,6,6,3,1,3,1,36,34,55,4,3.0
442,6,6,3,1,3,1,36,34,53,5,3.0
442,6,6,3,1,3,1,36,34,52,6,3.0
442,6,6,3,1,3,1,36,34,52,7,3.0
442,6,6,3,1,3,1,36,34,52,8,3.0
442,6,6,3,1,3,1,36,33,54,9,3.0
442,6,6,3,1,3,1,36,32,52,10,3.0
443,3,1,1,1,1,1,11,11,11,0,3.0
443,3,1,1,1,1,1,11,12,13,1,3.0
443,3,1,1,1,1,1,11,16,16,2,3.0
443,3,1,1,1,1,1,11,16,15,3,3.0
443,3,1,1,1,1,1,11,17,16,4,3.0
443,3,1,1,1,1,1,11,18,16,5,3.0
443,3,1,1,1,1,1,11,18,14,6,3.0
443,3,1,1,1,1,1,11,17,15,7,3.0
443,3,1,1,1,1,1,11,18,15,8,3.0
443,3,1,1,1,1,1,11,18,16,9,3.0
443,3,1,1,1,1,1,11,16,15,10,3.0
444,8,11,5,3,4,1,46,46,46,0,3.0
444,8,11,5,3,4,1,46,43,61,1,3.0
444,8,11,5,3,4,1,46,42,66,2,3.0
444,8,11,5,3,4,1,46,43,66,3,3.0
444,8,11,5,3,4,1,46,43,66,4,3.0
444,8,11,5,3,4,1,46,42,66,5,3.0
444,8,11,5,3,4,1,46,42,66,6,3.0
444,8,11,5,3,4,1,46,43,66,7,3.0
444,8,11,5,3,4,1,46,44,66,8,3.0
444,8,11,5,3,4,1,46,42,66,9,3.0
444,8,11,5,3,4,1,46,45,66,10,3.0
445,3,7,0,3,0,3,13,13,13,0,3.0
445,3,7,0,3,0,3,13,16,19,1,3.0
445,3,7,0,3,0,3,13,20,20,2,3.0
445,3,7,0,3,0,3,13,20,20,3,3.0
445,3,7,0,3,0,3,13,19,21,4,3.0
445,3,7,0,3,0,3,13,18,21,5,3.0
445,3,7,0,3,0,3,13,19,19,6,3.0
445,3,7,0,3,0,3,13,17,20,7,3.0
445,3,7,0,3,0,3,13,19,21,8,3.0
445,3,7,0,3,0,3,13,19,21,9,3.0
445,3,7,0,3,0,3,13,19,18,10,3.0
446,2,10,1,3,1,3,4,4,4,0,3.0
446,2,10,1,3,1,3,4,7,5,1,3.0
446,2,10,1,3,1,3,4,4,5,2,3.0
446,2,10,1,3,1,3,4,7,5,3,3.0
446,2,10,1,3,1,3,4,6,4,4,3.0
446,2,10,1,3,1,3,4,7,6,5,3.0
446,2,10,1,3,1,3,4,5,8,6,3.0
446,2,10,1,3,1,3,4,6,8,7,3.0
446,2,10,1,3,1,3,4,6,9,8,3.0
446,2,10,1,3,1,3,4,7,7,9,3.0
446,2,10,1,3,1,3,4,6,6,10,3.0
447,6,9,3,3,3,2,32,32,32,0,3.0
447,6,9,3,3,3,2,32,26,44,1,3.0
447,6,9,3,3,3,2,32,40,48,2,3.0
447,6,9,3,3,3,2,32,28,44,3,3.0
447,6,9,3,3,3,2,32,25,44,4,3.0
447,6,9,3,3,3,2,32,40,45,5,3.0
447,6,9,3,3,3,2,32,28,46,6,3.0
447,6,9,3,3,3,2,32,25,48,7,3.0
447,6,9,3,3,3,2,32,42,48,8,3.0
447,6,9,3,3,3,2,32,29,49,9,3.0
447,6,9,3,3,3,2,32,25,49,10,3.0
448,8,1,1,0,1,0,50,50,50,0,3.0
448,8,1,1,0,1,0,50,61,65,1,3.0
448,8,1,1,0,1,0,50,66,66,2,3.0
448,8,1,1,0,1,0,50,66,66,3,3.0
448,8,1,1,0,1,0,50,66,66,4,3.0
448,8,1,1,0,1,0,50,66,66,5,3.0
448,8,1,1,0,1,0,50,66,66,6,3.0
448,8,1,1,0,1,0,50,66,66,7,3.0
448,8,1,1,0,1,0,50,66,66,8,3.0
448,8,1,1,0,1,0,50,66,66,9,3.0
448,8,1,1,0,1,0,50,66,66,10,3.0
449,9,12,4,2,3,2,57,57,57,0,3.0
449,9,12,4,2,3,2,57,58,66,1,3.0
449,9,12,4,2,3,2,57,59,66,2,3.0
449,9,12,4,2,3,2,57,60,66,3,3.0
449,9,12,4,2,3,2,57,60,66,4,3.0
449,9,12,4,2,3,2,57,60,66,5,3.0
449,9,12,4,2,3,2,57,58,66,6,3.0
449,9,12,4,2,3,2,57,60,66,7,3.0
449,9,12,4,2,3,2,57,61,66,8,3.0
449,9,12,4,2,3,2,57,57,66,9,3.0
449,9,12,4,2,3,2,57,58,66,10,3.0
450,2,7,0,4,0,4,1,1,1,0,3.0
450,2,7,0,4,0,4,1,2,1,1,3.0
450,2,7,0,4,0,4,1,0,1,2,3.0
450,2,7,0,4,0,4,1,2,1,3,3.0
450,2,7,0,4,0,4,1,0,0,4,3.0
450,2,7,0,4,0,4,1,1,1,5,3.0
450,2,7,0,4,0,4,1,2,0,6,3.0
450,2,7,0,4,0,4,1,1,2,7,3.0
450,2,7,0,4,0,4,1,0,1,8,3.0
450,2,7,0,4,0,4,1,0,1,9,3.0
450,2,7,0,4,0,4,1,0,2,10,3.0
451,8,6,2,4,1,4,50,50,50,0,3.0
451,8,6,2,4,1,4,50,48,65,1,3.0
451,8,6,2,4,1,4,50,51,66,2,3.0
451,8,6,2,4,1,4,50,50,66,3,3.0
451,8,6,2,4,1,4,50,50,66,4,3.0
451,8,6,2,4,1,4,50,48,66,5,3.0
451,8,6,2,4,1,4,50,51,66,6,3.0
451,8,6,2,4,1,4,50,50,66,7,3.0
451,8,6,2,4,1,4,50,49,66,8,3.0
451,8,6,2,4,1,4,50,50,66,9,3.0
451,8,6,2,4,1,4,50,49,66,10,3.0
452,7,13,3,5,2,3,41,41,41,0,3.0
452,7,13,3,5,2,3,41,36,55,1,3.0
452,7,13,3,5,2,3,41,37,59,2,3.0
452,7,13,3,5,2,3,41,36,59,3,3.0
452,7,13,3,5,2,3,41,36,61,4,3.0
452,7,13,3,5,2,3,41,37,61,5,3.0
452,7,13,3,5,2,3,41,37,59,6,3.0
452,7,13,3,5,2,3,41,38,60,7,3.0
452,7,13,3,5,2,3,41,36,58,8,3.0
452,7,13,3,5,2,3,41,36,58,9,3.0
452,7,13,3,5,2,3,41,37,60,10,3.0
453,8,3,3,1,3,1,48,48,48,0,3.0
453,8,3,3,1,3,1,48,51,63,1,3.0
453,8,3,3,1,3,1,48,52,66,2,3.0
453,8,3,3,1,3,1,48,51,66,3,3.0
453,8,3,3,1,3,1,48,51,66,4,3.0
453,8,3,3,1,3,1,48,51,66,5,3.0
453,8,3,3,1,3,1,48,50,66,6,3.0
453,8,3,3,1,3,1,48,52,66,7,3.0
453,8,3,3,1,3,1,48,53,66,8,3.0
453,8,3,3,1,3,1,48,51,66,9,3.0
453,8,3,3,1,3,1,48,51,66,10,3.0
454,5,2,2,0,2,0,26,26,26,0,3.0
454,5,2,2,0,2,0,26,36,34,1,3.0
454,5,2,2,0,2,0,26,32,36,2,3.0
454,5,2,2,0,2,0,26,31,37,3,3.0
454,5,2,2,0,2,0,26,27,37,4,3.0
454,5,2,2,0,2,0,26,35,39,5,3.0
454,5,2,2,0,2,0,26,32,38,6,3.0
454,5,2,2,0,2,0,26,29,40,7,3.0
454,5,2,2,0,2,0,26,28,39,8,3.0
454,5,2,2,0,2,0,26,29,38,9,3.0
454,5,2,2,0,2,0,26,28,38,10,3.0
455,8,6,7,0,5,0,48,48,48,0,3.0
455,8,6,7,0,5,0,48,47,62,1,3.0
455,8,6,7,0,5,0,48,45,66,2,3.0
455,8,6,7,0,5,0,48,46,66,3,3.0
455,8,6,7,0,5,0,48,45,66,4,3.0
455,8,6,7,0,5,0,48,44,66,5,3.0
455,8,6,7,0,5,0,48,44,66,6,3.0
455,8,6,7,0,5,0,48,45,66,7,3.0
455,8,6,7,0,5,0,48,44,66,8,3.0
455,8,6,7,0,5,0,48,46,66,9,3.0
455,8,6,7,0,5,0,48,45,66,10,3.0
456,5,7,2,1,2,1,23,23,23,0,3.0
456,5,7,2,1,2,1,23,32,32,1,3.0
456,5,7,2,1,2,1,23,25,34,2,3.0
456,5,7,2,1,2,1,23,29,34,3,3.0
456,5,7,2,1,2,1,23,20,33,4,3.0
456,5,7,2,1,2,1,23,30,32,5,3.0
456,5,7,2,1,2,1,23,21,34,6,3.0
456,5,7,2,1,2,1,23,29,34,7,3.0
456,5,7,2,1,2,1,23,21,35,8,3.0
456,5,7,2,1,2,1,23,29,36,9,3.0
456,5,7,2,1,2,1,23,22,35,10,3.0
457,4,5,2,0,2,0,18,18,18,0,3.0
457,4,5,2,0,2,0,18,24,23,1,3.0
457,4,5,2,0,2,0,18,26,26,2,3.0
457,4,5,2,0,2,0,18,25,26,3,3.0
457,4,5,2,0,2,0,18,26,25,4,3.0
457,4,5,2,0,2,0,18,26,28,5,3.0
457,4,5,2,0,2,0,18,28,28,6,3.0
457,4,5,2,0,2,0,18,20,25,7,3.0
457,4,5,2,0,2,0,18,24,27,8,3.0
457,4,5,2,0,2,0,18,27,27,9,3.0
457,4,5,2,0,2,0,18,27,27,10,3.0
458,4,9,1,1,1,1,19,19,19,0,3.0
458,4,9,1,1,1,1,19,24,23,1,3.0
458,4,9,1,1,1,1,19,26,27,2,3.0
458,4,9,1,1,1,1,19,28,27,3,3.0
458,4,9,1,1,1,1,19,21,28,4,3.0
458,4,9,1,1,1,1,19,27,28,5,3.0
458,4,9,1,1,1,1,19,26,28,6,3.0
458,4,9,1,1,1,1,19,26,27,7,3.0
458,4,9,1,1,1,1,19,28,27,8,3.0
458,4,9,1,1,1,1,19,20,28,9,3.0
458,4,9,1,1,1,1,19,27,28,10,3.0
459,5,12,0,3,0,3,25,25,25,0,3.0
459,5,12,0,3,0,3,25,32,34,1,3.0
459,5,12,0,3,0,3,25,24,35,2,3.0
459,5,12,0,3,0,3,25,34,35,3,3.0
459,5,12,0,3,0,3,25,27,38,4,3.0
459,5,12,0,3,0,3,25,34,38,5,3.0
459,5,12,0,3,0,3,25,26,38,6,3.0
459,5,12,0,3,0,3,25,33,37,7,3.0
459,5,12,0,3,0,3,25,26,37,8,3.0
459,5,12,0,3,0,3,25,33,37,9,3.0
459,5,12,0,3,0,3,25,26,37,10,3.0
460,3,1,2,1,2,1,14,14,14,0,3.0
460,3,1,2,1,2,1,14,19,18,1,3.0
460,3,1,2,1,2,1,14,20,19,2,3.0
460,3,1,2,1,2,1,14,22,20,3,3.0
460,3,1,2,1,2,1,14,20,19,4,3.0
460,3,1,2,1,2,1,14,21,19,5,3.0
460,3,1,2,1,2,1,14,21,21,6,3.0
460,3,1,2,1,2,1,14,22,19,7,3.0
460,3,1,2,1,2,1,14,23,20,8,3.0
460,3,1,2,1,2,1,14,22,21,9,3.0
460,3,1,2,1,2,1,14,22,20,10,3.0
461,10,12,3,2,3,2,66,66,66,0,3.0
461,10,12,3,2,3,2,66,66,66,1,3.0
461,10,12,3,2,3,2,66,66,66,2,3.0
461,10,12,3,2,3,2,66,66,66,3,3.0
461,10,12,3,2,3,2,66,66,66,4,3.0
461,10,12,3,2,3,2,66,66,66,5,3.0
461,10,12,3,2,3,2,66,66,66,6,3.0
461,10,12,3,2,3,2,66,66,66,7,3.0
461,10,12,3,2,3,2,66,66,66,8,3.0
461,10,12,3,2,3,2,66,66,66,9,3.0
461,10,12,3,2,3,2,66,66,66,10,3.0
462,7,12,1,3,1,3,44,44,44,0,3.0
462,7,12,1,3,1,3,44,43,56,1,3.0
462,7,12,1,3,1,3,44,43,63,2,3.0
462,7,12,1,3,1,3,44,47,64,3,3.0
462,7,12,1,3,1,3,44,46,64,4,3.0
462,7,12,1,3,1,3,44,45,64,5,3.0
462,7,12,1,3,1,3,44,47,64,6,3.0
462,7,12,1,3,1,3,44,46,64,7,3.0
462,7,12,1,3,1,3,44,47,66,8,3.0
462,7,12,1,3,1,3,44,45,65,9,3.0
462,7,12,1,3,1,3,44,45,64,10,3.0
463,8,12,1,5,0,5,47,47,47,0,3.0
463,8,12,1,5,0,5,47,44,62,1,3.0
463,8,12,1,5,0,5,47,44,66,2,3.0
463,8,12,1,5,0,5,47,44,66,3,3.0
463,8,12,1,5,0,5,47,46,66,4,3.0
463,8,12,1,5,0,5,47,45,66,5,3.0
463,8,12,1,5,0,5,47,46,66,6,3.0
463,8,12,1,5,0,5,47,46,66,7,3.0
463,8,12,1,5,0,5,47,48,66,8,3.0
463,8,12,1,5,0,5,47,46,66,9,3.0
463,8,12,1,5,0,5,47,47,66,10,3.0
464,3,8,1,7,1,4,9,9,9,0,3.0
464,3,8,1,7,1,4,9,11,12,1,3.0
464,3,8,1,7,1,4,9,12,14,2,3.0
464,3,8,1,7,1,4,9,13,13,3,3.0
464,3,8,1,7,1,4,9,11,12,4,3.0
464,3,8,1,7,1,4,9,13,14,5,3.0
464,3,8,1,7,1,4,9,12,13,6,3.0
464,3,8,1,7,1,4,9,13,13,7,3.0
464,3,8,1,7,1,4,9,13,14,8,3.0
464,3,8,1,7,1,4,9,14,14,9,3.0
464,3,8,1,7,1,4,9,13,14,10,3.0
465,4,12,1,5,1,4,16,16,16,0,3.0
465,4,12,1,5,1,4,16,20,21,1,3.0
465,4,12,1,5,1,4,16,24,23,2,3.0
465,4,12,1,5,1,4,16,24,25,3,3.0
465,4,12,1,5,1,4,16,23,24,4,3.0
465,4,12,1,5,1,4,16,23,25,5,3.0
465,4,12,1,5,1,4,16,23,24,6,3.0
465,4,12,1,5,1,4,16,23,24,7,3.0
465,4,12,1,5,1,4,16,24,23,8,3.0
465,4,12,1,5,1,4,16,25,24,9,3.0
465,4,12,1,5,1,4,16,23,23,10,3.0
466,6,3,2,1,2,1,33,33,33,0,3.0
466,6,3,2,1,2,1,33,33,44,1,3.0
466,6,3,2,1,2,1,33,33,47,2,3.0
466,6,3,2,1,2,1,33,34,49,3,3.0
466,6,3,2,1,2,1,33,33,50,4,3.0
466,6,3,2,1,2,1,33,35,50,5,3.0
466,6,3,2,1,2,1,33,34,49,6,3.0
466,6,3,2,1,2,1,33,34,49,7,3.0
466,6,3,2,1,2,1,33,33,48,8,3.0
466,6,3,2,1,2,1,33,32,49,9,3.0
466,6,3,2,1,2,1,33,33,49,10,3.0
467,3,7,1,4,1,4,12,12,12,0,3.0
467,3,7,1,4,1,4,12,18,15,1,3.0
467,3,7,1,4,1,4,12,18,18,2,3.0
467,3,7,1,4,1,4,12,18,18,3,3.0
467,3,7,1,4,1,4,12,17,15,4,3.0
467,3,7,1,4,1,4,12,17,18,5,3.0
467,3,7,1,4,1,4,12,17,18,6,3.0
467,3,7,1,4,1,4,12,17,19,7,3.0
467,3,7,1,4,1,4,12,16,17,8,3.0
467,3,7,1,4,1,4,12,18,19,9,3.0
467,3,7,1,4,1,4,12,19,19,10,3.0
468,2,11,2,4,2,3,4,4,4,0,3.0
468,2,11,2,4,2,3,4,6,5,1,3.0
468,2,11,2,4,2,3,4,6,6,2,3.0
468,2,11,2,4,2,3,4,6,6,3,3.0
468,2,11,2,4,2,3,4,5,6,4,3.0
468,2,11,2,4,2,3,4,7,8,5,3.0
468,2,11,2,4,2,3,4,7,8,6,3.0
468,2,11,2,4,2,3,4,5,6,7,3.0
468,2,11,2,4,2,3,4,5,7,8,3.0
468,2,11,2,4,2,3,4,6,7,9,3.0
468,2,11,2,4,2,3,4,5,6,10,3.0
469,2,7,2,2,2,2,0,0,0,0,3.0
469,2,7,2,2,2,2,0,0,0,1,3.0
469,2,7,2,2,2,2,0,0,0,2,3.0
469,2,7,2,2,2,2,0,0,0,3,3.0
469,2,7,2,2,2,2,0,0,1,4,3.0
469,2,7,2,2,2,2,0,0,1,5,3.0
469,2,7,2,2,2,2,0,1,0,6,3.0
469,2,7,2,2,2,2,0,1,0,7,3.0
469,2,7,2,2,2,2,0,0,1,8,3.0
469,2,7,2,2,2,2,0,0,0,9,3.0
469,2,7,2,2,2,2,0,1,1,10,3.0
470,9,6,2,1,2,1,58,58,58,0,3.0
470,9,6,2,1,2,1,58,66,66,1,3.0
470,9,6,2,1,2,1,58,66,66,2,3.0
470,9,6,2,1,2,1,58,66,66,3,3.0
470,9,6,2,1,2,1,58,66,66,4,3.0
470,9,6,2,1,2,1,58,66,66,5,3.0
470,9,6,2,1,2,1,58,66,66,6,3.0
470,9,6,2,1,2,1,58,66,66,7,3.0
470,9,6,2,1,2,1,58,66,66,8,3.0
470,9,6,2,1,2,1,58,66,66,9,3.0
470,9,6,2,1,2,1,58,66,66,10,3.0
471,4,6,0,1,0,1,18,18,18,0,3.0
471,4,6,0,1,0,1,18,26,23,1,3.0
471,4,6,0,1,0,1,18,27,27,2,3.0
471,4,6,0,1,0,1,18,27,25,3,3.0
471,4,6,0,1,0,1,18,25,26,4,3.0
471,4,6,0,1,0,1,18,29,27,5,3.0
471,4,6,0,1,0,1,18,24,25,6,3.0
471,4,6,0,1,0,1,18,26,24,7,3.0
471,4,6,0,1,0,1,18,26,26,8,3.0
471,4,6,0,1,0,1,18,26,26,9,3.0
471,4,6,0,1,0,1,18,27,26,10,3.0
472,4,8,1,4,1,4,18,18,18,0,3.0
472,4,8,1,4,1,4,18,23,24,1,3.0
472,4,8,1,4,1,4,18,25,25,2,3.0
472,4,8,1,4,1,4,18,25,28,3,3.0
472,4,8,1,4,1,4,18,26,27,4,3.0
472,4,8,1,4,1,4,18,28,27,5,3.0
472,4,8,1,4,1,4,18,10,28,6,3.0
472,4,8,1,4,1,4,18,22,26,7,3.0
472,4,8,1,4,1,4,18,25,27,8,3.0
472,4,8,1,4,1,4,18,27,26,9,3.0
472,4,8,1,4,1,4,18,28,27,10,3.0
473,4,11,1,3,1,3,21,21,21,0,3.0
473,4,11,1,3,1,3,21,27,28,1,3.0
473,4,11,1,3,1,3,21,30,28,2,3.0
473,4,11,1,3,1,3,21,16,30,3,3.0
473,4,11,1,3,1,3,21,25,31,4,3.0
473,4,11,1,3,1,3,21,28,32,5,3.0
473,4,11,1,3,1,3,21,17,32,6,3.0
473,4,11,1,3,1,3,21,27,31,7,3.0
473,4,11,1,3,1,3,21,27,29,8,3.0
473,4,11,1,3,1,3,21,30,31,9,3.0
473,4,11,1,3,1,3,21,16,32,10,3.0
474,4,11,1,5,1,4,17,17,17,0,3.0
474,4,11,1,5,1,4,17,22,22,1,3.0
474,4,11,1,5,1,4,17,24,24,2,3.0
474,4,11,1,5,1,4,17,26,25,3,3.0
474,4,11,1,5,1,4,17,25,25,4,3.0
474,4,11,1,5,1,4,17,26,26,5,3.0
474,4,11,1,5,1,4,17,25,24,6,3.0
474,4,11,1,5,1,4,17,24,23,7,3.0
474,4,11,1,5,1,4,17,25,24,8,3.0
474,4,11,1,5,1,4,17,24,25,9,3.0
474,4,11,1,5,1,4,17,24,25,10,3.0
475,5,1,2,0,2,0,28,28,28,0,3.0
475,5,1,2,0,2,0,28,31,37,1,3.0
475,5,1,2,0,2,0,28,32,40,2,3.0
475,5,1,2,0,2,0,28,31,42,3,3.0
475,5,1,2,0,2,0,28,30,42,4,3.0
475,5,1,2,0,2,0,28,32,40,5,3.0
475,5,1,2,0,2,0,28,32,41,6,3.0
475,5,1,2,0,2,0,28,32,42,7,3.0
475,5,1,2,0,2,0,28,30,42,8,3.0
475,5,1,2,0,2,0,28,29,41,9,3.0
475,5,1,2,0,2,0,28,31,42,10,3.0
476,8,1,3,1,3,1,51,51,51,0,3.0
476,8,1,3,1,3,1,51,54,66,1,3.0
476,8,1,3,1,3,1,51,54,66,2,3.0
476,8,1,3,1,3,1,51,55,66,3,3.0
476,8,1,3,1,3,1,51,56,66,4,3.0
476,8,1,3,1,3,1,51,56,66,5,3.0
476,8,1,3,1,3,1,51,56,66,6,3.0
476,8,1,3,1,3,1,51,55,66,7,3.0
476,8,1,3,1,3,1,51,54,66,8,3.0
476,8,1,3,1,3,1,51,55,66,9,3.0
476,8,1,3,1,3,1,51,55,66,10,3.0
477,7,11,4,5,2,3,41,41,41,0,3.0
477,7,11,4,5,2,3,41,37,55,1,3.0
477,7,11,4,5,2,3,41,38,58,2,3.0
477,7,11,4,5,2,3,41,38,61,3,3.0
477,7,11,4,5,2,3,41,35,60,4,3.0
477,7,11,4,5,2,3,41,37,60,5,3.0
477,7,11,4,5,2,3,41,37,59,6,3.0
477,7,11,4,5,2,3,41,35,60,7,3.0
477,7,11,4,5,2,3,41,36,60,8,3.0
477,7,11,4,5,2,3,41,35,60,9,3.0
477,7,11,4,5,2,3,41,36,60,10,3.0
478,3,6,1,1,1,1,14,14,14,0,3.0
478,3,6,1,1,1,1,14,20,20,1,3.0
478,3,6,1,1,1,1,14,20,20,2,3.0
478,3,6,1,1,1,1,14,20,21,3,3.0
478,3,6,1,1,1,1,14,20,19,4,3.0
478,3,6,1,1,1,1,14,22,19,5,3.0
478,3,6,1,1,1,1,14,19,20,6,3.0
478,3,6,1,1,1,1,14,19,20,7,3.0
478,3,6,1,1,1,1,14,20,21,8,3.0
478,3,6,1,1,1,1,14,20,20,9,3.0
478,3,6,1,1,1,1,14,19,21,10,3.0
479,8,4,3,1,3,1,47,47,47,0,3.0
479,8,4,3,1,3,1,47,48,63,1,3.0
479,8,4,3,1,3,1,47,50,66,2,3.0
479,8,4,3,1,3,1,47,48,66,3,3.0
479,8,4,3,1,3,1,47,50,66,4,3.0
479,8,4,3,1,3,1,47,49,66,5,3.0
479,8,4,3,1,3,1,47,49,66,6,3.0
479,8,4,3,1,3,1,47,50,66,7,3.0
479,8,4,3,1,3,1,47,48,66,8,3.0
479,8,4,3,1,3,1,47,51,66,9,3.0
479,8,4,3,1,3,1,47,51,66,10,3.0
480,9,10,2,5,1,4,52,52,52,0,3.0
480,9,10,2,5,1,4,52,53,66,1,3.0
480,9,10,2,5,1,4,52,53,66,2,3.0
480,9,10,2,5,1,4,52,52,66,3,3.0
480,9,10,2,5,1,4,52,52,66,4,3.0
480,9,10,2,5,1,4,52,51,66,5,3.0
480,9,10,2,5,1,4,52,51,66,6,3.0
480,9,10,2,5,1,4,52,53,66,7,3.0
480,9,10,2,5,1,4,52,53,66,8,3.0
480,9,10,2,5,1,4,52,53,66,9,3.0
480,9,10,2,5,1,4,52,52,66,10,3.0
481,7,12,2,3,2,3,37,37,37,0,3.0
481,7,12,2,3,2,3,37,34,49,1,3.0
481,7,12,2,3,2,3,37,31,52,2,3.0
481,7,12,2,3,2,3,37,30,53,3,3.0
481,7,12,2,3,2,3,37,31,55,4,3.0
481,7,12,2,3,2,3,37,31,54,5,3.0
481,7,12,2,3,2,3,37,30,55,6,3.0
481,7,12,2,3,2,3,37,31,54,7,3.0
481,7,12,2,3,2,3,37,31,52,8,3.0
481,7,12,2,3,2,3,37,33,54,9,3.0
481,7,12,2,3,2,3,37,31,54,10,3.0
482,2,10,0,5,0,5,1,1,1,0,3.0
482,2,10,0,5,0,5,1,1,1,1,3.0
482,2,10,0,5,0,5,1,2,1,2,3.0
482,2,10,0,5,0,5,1,2,0,3,3.0
482,2,10,0,5,0,5,1,2,1,4,3.0
482,2,10,0,5,0,5,1,3,1,5,3.0
482,2,10,0,5,0,5,1,2,2,6,3.0
482,2,10,0,5,0,5,1,1,0,7,3.0
482,2,10,0,5,0,5,1,1,0,8,3.0
482,2,10,0,5,0,5,1,1,1,9,3.0
